ModelName,$\hat{S}_{x}$,$\hat{S}_{y}$,$\hat{S}_{z}$,"$\hat{S}_{x,y}$","$\hat{S}_{y,z}$","$\hat{S}_{x,y,z}$","$\hat{S}_{x,y,z}\hat{A}_{y}$","$\hat{S}_{x,y,z}\hat{A}_{z}$","$\hat{S}_{x,y,z}\hat{A}_{x}$","$\hat{S}_{x,y,z}\hat{A}_{y,z}$","$\hat{S}_{x,y,z}\hat{A}_{x,z}$","$\hat{S}_{x,y,z}\hat{A}_{x,y,z}$","$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$","$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{yz}$","$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$","$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy,xz}$","$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy,yz}$","$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy,xz,yz}$","$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz,yz}$","$\hat{S}_{x,z}$","$\hat{S}_{x,y,z}\hat{A}_{x,y}$","$\hat{S}_{x,y,z}\hat{A}_{z}\hat{T}_{xz}$"
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$",,,,,,,,,,,,,2.284354892903199e-06,1.0376743525557599e-48,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",,,,,,,,,,,,,,1.6804426387749848e-46,437760.3511200025,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz,yz}$",,,,,,,,,,,,,,7.170129244786028e-69,,,4.0175727076374175,3.2019749089511595e-24,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy,yz}$",,,,,,,,,,,,,,,,,,,0.2489065096691336,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy,xz,yz}$",,,,,0.0720005597671546,,,7.930600337478873e-39,,,2.39734579949063e-46,,,1.0650208182791862e-53,,,,,3.123072567509783e+23,,,
$\hat{S}_{x}$,,9.999999999999992e-161,1.1660443265912888e-112,,,,,,,,,,,,,,,,,,,
$\hat{S}_{y}$,1.0000000000000006e+160,,1.532084584186917e+57,,1.1492040133905025e-94,,,,,,,,,,,,,,,,,
$\hat{S}_{z}$,8.57600330618058e+111,6.527054774398785e-58,,,,,,,,,,,,,,,,,,,,
"$\hat{S}_{x,y}$",,,,,1.9731859310696732e-60,,,,,,,,,,,,,,,,,
"$\hat{S}_{y,z}$",,8.70167514512671e+93,,5.067946128411197e+59,,1.394092750899738e+32,,,,,3.3093054614357434e-78,,,,,,,,,,,
"$\hat{S}_{x,y,z}$",,,,,7.17312387826855e-33,,,2.4394476993478888e-76,,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{y}$",,,,,,,,1.6337904695327645e-23,2.5685925025463566e+22,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x}$",,,,,,,3.8931827411652747e-23,4.1649603780814175e-41,,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{z}$",,,,,3.02178209794556e+77,,,20224623569.19385,,6.418274868823412e+20,,766914374.1006795,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",,,,,,,,,,,1.5580510658050365e-21,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,z}$",,,,,3.02178209794556e+77,,,20224623569.19385,,6.418274868823412e+20,,766914374.1006795,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}$",,,,,,,,,,,1.3039265317886996e-09,,,1056752047892.2874,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{yz}$",,,,,,,,,,,,9.462957767572058e-13,1.8025190609787045e+49,,2.0035549077337e+36,,,,5.373071666310128e+44,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",,,,,,,,,,,,,,5.547791541560926e-50,1.1757769850787896e-28,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$",,,,,,,,,,,,,8.50501423901395e+27,4.9911284993488875e-37,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy,yz}$",,,,,,,,,,,,,,,,,,,3.0872356733947746e-29,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz,yz}$",,,,,,,,,,,,,,1.861132815834437e-45,,,3.2391437058654603e+28,1.9598635523753497e+25,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy,xz,yz}$",,,,,,,,,,,,,,,,,,,5.102396025417189e-26,,,
$\hat{S}_{x}$,,9.999999999999992e-161,1.2357817280482686e-111,,,,,,,,,,,,,,,,,,,
$\hat{S}_{y}$,1.0000000000000006e+160,,6.213083247319075e-56,,,,,,,,,,,,,,,,,,,
$\hat{S}_{z}$,8.092043904705969e+110,1.6095068425672494e+55,,,9.999999999999992e-161,,,,,,,,,,,,,,,,,
"$\hat{S}_{x,z}$",,,,,9.440602185830469e-90,,,,,,,,,,,,,,,,,
"$\hat{S}_{y,z}$",,,1.0000000000000006e+160,,,9.239209589962653e-09,,,,,,,,,,,,,,1.059254463132568e+89,,
"$\hat{S}_{x,y,z}$",,,,,108234366.83224356,,,4.183588975220735e-62,,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{z}$",,,,,,2.3902921771784175e+61,30596914231060.09,,6.836847834359284e+21,,8.060065929360486e+16,7.964911603136199e+24,,,,3.407440470381955e+43,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{y}$",,,,,,,,3.268303438863981e-14,17.310986953955634,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x}$",,,,,,,0.057766781446940876,1.4626623617018308e-22,,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",,,,,,,,,,,0.005522947645891771,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,z}$",,,,,,,,1.2406846405031124e-17,,181.06273390873932,,0.21843353442233845,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}$",,,,,,,,1.255506714733969e-25,,,4.578051637742184,,71113101576.4765,,,38.71502707660982,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",,,,,,,,,,,,1.4062106388716281e-11,,2.560350569106665e+50,1.1850876746516546e+16,1.2681083713977414e-18,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{yz}$",,,,,,,,,,,,,3.9057151472382596e-51,,146695012.40112132,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$",,,,,,,,,,,,,8.438194248319565e-17,6.81686434754585e-09,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy,yz}$",,,,,,,,,,,,,,,,1.8627547946760838e-66,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy,xz}$",,,,,,,,2.9347541320007437e-44,,,,0.02582976367344873,7.885761363579475e+17,,,,5.368393107123317e+65,3.787374592506456e+42,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy,xz,yz}$",,,,,,,,,,,,,,,,2.6403514507874635e-43,,,,,,
$\hat{S}_{x}$,,9.999999999999992e-161,4.234587649500069e-05,,,,,,,,,,,,,,,,,,,
$\hat{S}_{y}$,1.0000000000000006e+160,,1.0000000000000006e+160,,2.0937333991397917e-63,,,,,,,,,,,,,,,,,
$\hat{S}_{z}$,23615.05021907054,9.999999999999992e-161,,,,,,,,,,,,,,,,,,,,
"$\hat{S}_{x,y}$",,,,,1.0969353145474756e-32,,,,,,,,,,,,,,,,,
"$\hat{S}_{y,z}$",,4.776157272033054e+62,,9.116307832723349e+31,,2.02210972103689e+17,,1.857061808565186e-47,,2.247564848487441e-29,,1.7618109097714695e-42,,,,,,1.3772340393020181e-12,,,,
"$\hat{S}_{x,y,z}$",,,,,4.945330065903761e-18,,,2.1916519507030123e-48,,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{y}$",,,,,,,,2.8735201887224425e-05,1.2222354401524244e+16,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x}$",,,,,,,8.181729699110102e-17,2.041382772652809e-24,,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{z}$",,,,,5.384850387788791e+46,4.562768279330261e+47,34800.52111429907,,4.898640340245862e+23,3457.847408535526,,1025659477.2972506,,,,,,2.473675544968981e+38,,,,
"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",,,,,4.449259831915314e+28,,,0.00028919726114331974,,,584512008313.6775,1.7869257791021316,,,,,,2.6933400398729554e+18,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,z}$",,,,,,,,,,1.7108288380336434e-12,,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}$",,,,,5.6759780204205516e+41,,,9.749824597098574e-10,,0.5596203332532733,,,,2.472888542485094e+42,,,,2.61231138292293e+21,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$",,,,,,,,,,,,,50469827948299.02,1.0742687528445758e-11,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{yz}$",,,,,,,,,,,,4.0438539093843035e-43,7428295133786902.0,,93086576087.41592,,,,5617784338220.562,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",,,,,,,,,,,,,,1.3462039162278215e-16,1.981381828811452e-14,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz,yz}$",,,,,,,,,,,,,,1.7800612123831566e-13,,,1.9286595776616746e+22,1.2837495749748643e-18,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy,yz}$",,,,,,,,,,,,,,,,,,,5.184948197091421e-23,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy,xz,yz}$",,,,,726093003413.4211,,,4.04256735299754e-39,,3.712862041909753e-19,,3.828027571816857e-22,,,,,,,7.789681254769489e+17,,,
$\hat{S}_{x}$,,9.999999999999992e-161,3.49500226876625e-117,,,,,,,,,,,,,,,,,,,
$\hat{S}_{y}$,1.0000000000000006e+160,,1.0128679915943867e+144,,3.368616387646445e-56,,,,,,,,,,,,,,,,,
$\hat{S}_{z}$,2.8612284716856685e+116,9.872954899343485e-145,,,,,,,,,,,,,,,,,,,,
"$\hat{S}_{y,z}$",,2.968577851925344e+55,,2.6416625663570607e+38,,3.658529862152136e-09,,,,,,,,,,,,,,,,
"$\hat{S}_{x,y}$",,,,,3.785494834713249e-39,,,,,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}$",,,,,273333835.63302344,,,6.531431790429744e-30,,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{y}$",,,,,,,,3.583293040224432e-33,1.653614636683424e-05,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x}$",,,,,,,60473.5818017221,3.0907033283849758e-12,,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{z}$",,,,,,1.5310578630940636e+29,2.790729055018528e+32,,323550950625.3848,792669195849.0732,,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",,,,,,,,1.2615603144876127e-12,,,241792400098474.0,1688345133.1762922,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,z}$",,,,,,,,,,4.135779286663822e-15,,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}$",,,,,,,,,,5.92295959131706e-10,,,4.319116500816108e+25,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{yz}$",,,,,,,,,,,,,8.263690729187304e-14,,2.204474750967157e+31,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$",,,,,,,,,,,,,1.8730327430121298e-24,4.5362279588880543e-32,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",,,,,,,,,,,,2.31528832299626e-26,,12101130509011.02,5.33893496379483e+23,,1914979995248.897,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy,yz}$",,,,,,,,,,,,,5.221986665557968e-13,,,68395800.62800832,,8.793049242636079e+34,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy,xz}$",,,,,,,,,,,,,,,,,1.462078067393068e-08,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy,xz,yz}$",,,,,,,,,,,,,,,,,1.1372619126834418e-35,,,,,
$\hat{S}_{x}$,,6.062556952609917e-157,1.6018287681690707e+146,,,,,,,,,,,,,,,,,,,
$\hat{S}_{y}$,1.6494690405662951e+156,,1.0000000000000006e+160,,1.4857821153449497e-18,,,,,,,,,,,,,,,,,
$\hat{S}_{z}$,6.242864530039776e-147,9.999999999999992e-161,,,,,,,,,,,,,,,,,,,,
"$\hat{S}_{y,z}$",,6.730461954496152e+17,,3.449601349791907e+42,,1.452347273703338e+17,,1.0898936047604357e-53,,,,1.0326441815480343e-89,,,,,,,,,,
"$\hat{S}_{x,y}$",,,,,2.898885693155019e-43,,,,,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}$",,,,,6.8854055645389925e-18,,,9.261381931845692e-45,,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{z}$",,,,,9.175207521469997e+52,1.0797524682158432e+44,9.926076084384873,,1.869912948738384e+32,,7214705722.016552,4360.789410776393,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x}$",,,,,,,5.593116657487107e-32,5.347842532855299e-33,,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{y}$",,,,,,,,0.10074474459984667,1.7879119303928182e+31,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,z}$",,,,,,,,1.3860579191031705e-10,,1.1639688789473418e+18,,0.038547785776824765,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",,,,,,,,,,,8.591294991532501e-19,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}$",,,,,9.683877737062369e+88,,,0.00022931627872898368,,,25.9418272631682,,,1.9919508095981865e+28,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$",,,,,,,,,,,,,1.3040020384397038e-06,4.088910829470615e-39,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",,,,,,,,,,,,,,1.4923985570379392e-33,766869.9668572176,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{yz}$",,,,,,,,,,,,5.020204290093482e-29,6.700622935368988e+32,,2.4456390508507823e+38,,,,3.642629752302861e+30,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy,yz}$",,,,,,,,,,,,,,,,,,,1.3022241466984891e-06,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz,yz}$",,,,,,,,,,,,,,2.745269401502589e-31,,,767916.9538787052,8.688489899157994e+24,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy,xz,yz}$",,,,,,,,,,,,,,,,,,,1.1509479916606804e-25,,,
$\hat{S}_{x}$,,9.999999999999992e-161,9.999999999999992e-161,,,,,,,,,,,,,,,,,,,
$\hat{S}_{y}$,1.0000000000000006e+160,,9.730780676272909e+104,,2.7965152364846543e+19,,,5.31366394274924e-93,,,5.238313409310889e-77,,,5.555151133488474e-85,,,,,,,,
$\hat{S}_{z}$,1.0000000000000006e+160,1.0276667754298008e-105,,,,,,,,,,,,,,,,,,,,
"$\hat{S}_{x,y}$",,,,,3.3733716427967407e-13,,,,,,,,,,,,,,,,,
"$\hat{S}_{y,z}$",,3.5758789616216964e-20,,2964393212160.0933,,795075542.7541901,,,,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}$",,,,,1.2577421216302782e-09,,,1.0479689412575034e-35,,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x}$",,,,,,,5.683939458870329e-09,9.260907457437123e-14,,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{z}$",,1.8819406171979506e+92,,,,9.54226752941797e+34,9.803022075321885e+31,,10798077883792.41,,1.7631376678493448e-05,,,2.2845706733188885e+28,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{y}$",,,,,,,,1.0200935918704079e-32,175934315.84486791,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",,,,,,,,,,,0.02179735576587843,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,z}$",,1.9090113971083524e+76,,,,,,56717.06856673242,,45.877124305389344,,5.542105850298262e+40,,4.690727056784768e+31,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}$",,,,,,,,,,,1.8043682798771924e-41,,,23780.982241262296,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",,,,,,,,,,,,,,6.2132447750100124e-30,1.025674782735977e-32,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{yz}$",,1.800131042289085e+84,,,,,,4.377190041344875e-29,,,2.131865674327776e-32,4.2050407752498276e-05,1.6094649997084473e+29,,50143288443.62606,,,,3366809450442.669,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$",,,,,,,,,,,,,9.749679107177716e+31,1.9942848405809225e-11,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz,yz}$",,,,,,,,,,,,,,2.970171061711021e-13,,,1.9352611779775402e+22,2.7275017161782816e+40,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy,yz}$",,,,,,,,,,,,,,,,,,,5.167261201638209e-23,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy,xz,yz}$",,,,,,,,,,,,,,,,,,,3.6663588296515487e-41,,,
$\hat{S}_{x}$,,9.999999999999992e-161,7.256899798851867e+138,,,,,,,,,,,,,,,,,,,
$\hat{S}_{y}$,1.0000000000000006e+160,,1.0000000000000006e+160,,1.570879413369126e-30,,,,,,,,,,,,,,,,,
$\hat{S}_{z}$,1.3779989082365622e-139,9.999999999999992e-161,,,,,,,,,,,,,,,,,,,,
"$\hat{S}_{y,z}$",,6.365861004284605e+29,,7.25392732172819e+49,,4.814965394874893e-44,,,,,,,,,,,,,,,,
"$\hat{S}_{x,y}$",,,,,1.3785635775597455e-50,,,,,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}$",,,,,2.07685812459714e+43,,,3.4173811361950756e-42,,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x}$",,,,,,,6.417000616203836e-18,9.283410156432148e-32,,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{z}$",,,,,,2.9262173581065748e+41,1.3258580291189922e+21,,1.077190367708934e+31,43717425285.647804,,,,,4.672997571957688e+23,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{y}$",,,,,,,,7.542285659834042e-22,1.5583604549995808e+17,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",,,,,,,,2.2874174164330182e-11,,,107048.10967094863,1.3999219427525942e+21,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,z}$",,,,,,,,,,9.341594196047592e-06,,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}$",,,,,,,,,,7.143255416325224e-22,,,,,0.04508145661924641,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{yz}$",,,,,,,,,,,,,6.884319637235558e+27,,4.462592152549437e-16,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$",,,,,,,,2.1399540329336483e-24,,,,22.182069413725966,1.8450999844765924e+35,2240850084022824.0,,,,,4.439254467401051e+37,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",,,,,,,,,,,,,,1.452576365849213e-28,5.41976049218641e-36,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy,xz}$",,,,,,,,,,,,,,,,,,,1.3231151610630249e-21,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz,yz}$",,,,,,,,,,,,,,,2.2526304976282368e-38,7.557921104891382e+20,,5.040344127088226e+24,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy,xz,yz}$",,,,,,,,,,,,,,,,,,,1.9839915188046764e-25,,,
$\hat{S}_{x}$,,9.999999999999992e-161,2.523720348350906e-93,,,,,,,,,,,,,,,,,,,
$\hat{S}_{y}$,1.0000000000000006e+160,,6.692401796910674e+96,,1.3153440053143047e-62,,,,,,,,,,,,,,,,,
$\hat{S}_{z}$,3.9624041572333383e+92,1.494231862261493e-97,,,,,,,,,,,,,,,,,,,,
"$\hat{S}_{y,z}$",,7.602573896712653e+61,,8.997520083003717e+92,,181519.56114808077,,3.1037713216102335e-49,,,,,,6.839329818015952e-26,,,,17999.516422967896,,,,
"$\hat{S}_{x,y}$",,,,,1.1114173580884763e-93,,,,,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}$",,,,,5.509048136053038e-06,,,7.211847708678233e-25,,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{y}$",,,,,,,,8.547515063476846e-26,0.0008808411770940311,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{z}$",,,,,3.221886847904764e+48,1.386607205802016e+24,1.1699306670694925e+25,,6177145813462.753,78459851.27640744,,,,573432673.1628404,,,,1.707426407344713e+68,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x}$",,,,,,,1135.2784429300682,1.6188706405805646e-13,,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,z}$",,,,,,,,,,3.610176368468399e-35,,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",,,,,,,,1.2745372107284328e-08,,,2.769947775222532e+34,5.1397729155364886e+66,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}$",,,,,,,,,,1.945611248654981e-67,,,,2.594773840381143e-40,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",,,,,,,,,,,,,,4.094858408345853e-21,25884232.96020817,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{yz}$",,,,,1.462131563484233e+25,,,1.7438838887299071e-09,,,,3.8539004226014196e+39,2.4420868813482544e+20,,1.4588490574660436e+20,,,2.503084170982297e+36,1.2500571410503744e+35,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$",,,,,,,,,,,,,3.8633557406831415e-08,6.854718758477699e-21,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz,yz}$",,,,,,,,,,,,,,7.99963431399415e-36,,,1.7304842632351884e+26,1.42546484383076e-07,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy,yz}$",,,,,,,,,,,,,,,,,,,5.778729233460188e-27,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy,xz,yz}$",,,,,5.555704811735784e-05,,,5.85676779800507e-69,,,,,,3.995071406678128e-37,,,,,7015255.439850934,,,
$\hat{S}_{x}$,,9.999999999999992e-161,7.15829142895475e-21,,,,,,,,,,,,,,,,,,,
$\hat{S}_{y}$,1.0000000000000006e+160,,1.0000000000000006e+160,,2.2209950193899117e-141,,,,,,,,,,,,,,,,,
$\hat{S}_{z}$,1.3969814025104862e+20,9.999999999999992e-161,,,,,,,,,,,,,,,,,,,,
"$\hat{S}_{x,y}$",,,,,2.6757886124236005e-76,,,,,,,,,,,,,,,,,
"$\hat{S}_{y,z}$",,4.5024864588606414e+140,,3.737215994406405e+75,,2927.765428857842,,,,1.7433032476235438e-60,,,,,,,,,,,,
"$\hat{S}_{x,y,z}$",,,,,0.000341557417866674,,,1.7852871421777008e-53,,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x}$",,,,,,,1.436504443174454e-19,8.814770540131509e-16,,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{y}$",,,,,,,,0.0013372520714869836,6.961342895606739e+18,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{z}$",,,,,,,,,,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{y,z}$",,,,,5.736236660851697e+59,,,66737776.0899407,,,2.4445495846787555e+19,348821666539.15186,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,z}$",,,,,,,,,,4.0907331406468997e-20,,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}$",,,,,,,,,,2.866794399331728e-12,,,,6.012175308982281e+18,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz}$",,,,,,,,,,,,,2.3327443060178528e-09,3.651886626977224e-27,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy}$",,,,,,,,,,,,,,8.647382081051139e-15,428679644.5801062,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{yz}$",,,,,,,,,,,,1.663291485372997e-19,115641935400458.66,,2.7383106381583647e+26,,,,79267814.61772075,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xz,yz}$",,,,,,,,,,,,,,1.2615460698930944e-08,,,1.819848182083521e+33,37863970.08904912,,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy,yz}$",,,,,,,,,,,,,,,,,,,5.494963864815978e-34,,,
"$\hat{S}_{x,y,z}\hat{A}_{x,y,z}\hat{T}_{xy,xz,yz}$",,,,,,,,,,,,,,,,,,,2.641033144829196e-08,,,
$\hat{S}_{x}$,,9.999999999999992e-161,2.546314484096385e-128,,,,,,,,,,,,,,,,,,,
$\hat{S}_{y}$,1.0000000000000006e+160,,1.166804759599608e+53,,1.6703318078927167e-98,,,,,,,,,,,,,,,,,
$\hat{S}_{z}$,3.9272446755722383e+127,8.570414131179517e-54,,,,,,,,,,,,,,,,,,,,
"$\hat{S}_{x,y}$",,,,,1.8451693796818906e-76,,,,,,,,,,,,,,,,,
"$\hat{S}_{y,z}$",,5.986834443759981e+97,,5.4195566597382015e+75,,119.82560750565537,,2.432243498738238e-56,,,,,,,3.8986063841964026e-10,,,1.7413975955219074e-21,,,,
"$\hat{S}_{x,y,z}$",,,,,0.008345461548799603,,,4.4107634144168845e-67,,,,,,,,,,,,,,
"$\hat{S}_{x,y,z}\hat{A}_{y}$",,,,,,,,1.491847669156627e-28,35300381705820.15,,,,,,,,,,,,,
