ModelName,$S_{x}$,$S_{y}$,$S_{z}$,"$S_{x,z}$","$S_{y,z}$","$S_{x,y,z}$","$S_{x,y,z}HF_{y}$","$S_{x,y,z}HF_{x}$","$S_{x,y,z}HF_{z}$","$S_{x,y,z}HF_{y,z}$","$S_{x,y,z}HF_{x,y}$","$S_{x,y,z}HF_{x,y,z}$","$S_{x,y,z}HF_{x,y,z}T_{yz}$","$S_{x,y,z}HF_{x,y,z}T_{xz}$","$S_{x,y,z}HF_{x,y,z}T_{xy}$","$S_{x,y,z}HF_{x,y,z}T_{xy,yz}$","$S_{x,y,z}HF_{x,y,z}T_{xz,yz}$","$S_{x,y,z}HF_{x,y,z}T_{xy,xz,yz}$","$S_{x,y,z}HF_{x,y,z}T_{xy,xz}$","$S_{x,y,z}HF_{x,z}$","$S_{x,y}$"
"$S_{x,y,z}$",,,,20113249156.64618,,,5.231763730263027e-13,,,0.027661585892759404,,0.018734607662897206,7.426499468897306,,,,2.8719001826648643e-10,4.047343502243076e-07,,,
"$S_{x,y,z}HF_{y}$",,,,423343999.5458185,,1911401300894.9949,,1.0537890746681585e+33,72.72674701392701,1.862890548510261,,0.00023020291799537217,0.0063523671005345644,,,,6.198189715780963,0.00012094004465868367,,,
"$S_{x,y,z}HF_{z}$",,,,,,,0.013750099393397896,1.5064889336932882e+33,,,,,,,,,,,,,
"$S_{x,y,z}HF_{x}$",,,,,,,9.489565075581214e-34,,6.637951183274964e-34,,,,,,,,,,,,
"$S_{x,y,z}HF_{x,y}$",,,,,,,,,,0.20737017296179144,,,,,,,,,,,
"$S_{x,y,z}HF_{y,z}$",,,,29365.86144598301,,36.151217210642876,0.5368001897909097,,,,4.822294285226125,15.200692050885543,23751924.73990799,,,,138.6617559500674,5.513353018959851e-05,,,
"$S_{x,y,z}HF_{x,y,z}$",,,,1012832.7437231756,,53.37715195287711,4343.993589256342,,,0.06578647844798245,,,546.0144633354015,,,,1.5349792778247848,1.0859680344861556e-06,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy}$",,,,,,,,,,,,,0.00018558610449724184,0.009644515852681095,,,,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xz}$",,,,,,,,,,,,,0.1713578315055789,,103.68586824625399,,,,,,
"$S_{x,y,z}HF_{x,y,z}T_{yz}$",,,,0.0330555216168337,,0.1346529416972383,157.4216326250805,,,4.2101851153132014e-08,,0.0018314533169897513,,5.835741449420962,5388.334448363088,,3.879918400719448e-05,0.06249454736049262,,,
"$S_{x,y,z}HF_{x,y,z}T_{xz,yz}$",,,,2783401376612.0903,,3482015169.0372825,0.16133743009736215,,,0.007211793858719801,,0.6514745928147626,25773.737917131748,,,1246186.5555245345,,0.8337157876809668,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy,yz}$",,,,,,,,,,,,,,,,,8.0244807293647e-07,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy,xz,yz}$",,,,31862.487981083923,,2470756.434302625,8268.559870489502,,,18137.782880238276,,920837.4171650156,16.001395997503828,,,,1.1994495183803144,,,,
$S_{x}$,,1e-160,1e-160,,,,,,,,,,,,,,,,,,
$S_{y}$,1e+160,,0.00010016659898246117,,,,,,,,,,,,,,,,,,
$S_{z}$,1e+160,9983.367810811831,,1.3995099648848324e-38,,,,,,,,,,,,,,,,,
"$S_{y,z}$",,,,7.148355557553909e-24,,,,,,,,,,,,,,,,,
"$S_{x,z}$",,,7.145358197448e+37,,1.3989231396628924e+23,0.908095192739672,0.00909551931098564,,,16562244502.300375,,3746.466049962009,,0.019044592927129764,,,,306.3013260389091,0.0007019272610974305,,
"$S_{x,y,z}$",,,,1.1012061378532976,,,204263937.8297604,,,1074.007957213317,,643.53148421605,,0.00012281941465490484,,,,22919989.298236426,11822.733145242308,,
"$S_{x,y,z}HF_{z}$",,,,,,,0.49429421986816113,2.5180750253715448e+19,,,,,,,,,,,,,
"$S_{x,y,z}HF_{x}$",,,,,,,4.922934234131394e-11,,3.9712875507053206e-20,,,,,,,,,,,,
"$S_{x,y,z}HF_{y}$",,,,109.94424461198078,,4.895626759303101e-09,,20313088748.30908,2.023086574361969,0.4278198830251468,,31.102541185013678,,0.018417519816493134,,,,668617.00650348,14755.58393251249,,
"$S_{x,y,z}HF_{x,z}$",,,,,,,,,,0.017829022825842627,,,,,,,,,,,
"$S_{x,y,z}HF_{y,z}$",,,,6.037828990274279e-11,,0.0009310917980483661,2.337432269227237,,,,,1.0967598444867378e-06,,9.358535393273215e-12,,,,0.00017192855093825044,1.5214903633130514e-06,56.08832350309914,
"$S_{x,y,z}HF_{x,y,z}$",,,,0.0002669182068285766,,0.0015539255258321975,0.032151713715335775,,,911776.6346268635,,,,0.0011107122755778336,,,,11.029446048523871,9.306156164677168e-07,,
"$S_{x,y,z}HF_{x,y,z}T_{xy}$",,,,,,,,,,,,,43.45361392560921,0.259493229234254,,,,,,,
"$S_{x,y,z}HF_{x,y,z}T_{yz}$",,,,,,,,,,,,,,1.0756334691817662e-05,0.02301304562865493,,,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xz}$",,,,52.50834206991429,,8142.0352214654085,54.29612727249446,,,106854326876.70189,,900.323172785466,92968.47194246377,,3.853665095428226,,,0.0003894441514147772,1.069063232885771e-05,,
"$S_{x,y,z}HF_{x,y,z}T_{xz,yz}$",,,,,,,,,,,,,,,,,,,0.005724093202400599,,
"$S_{x,y,z}HF_{x,y,z}T_{xy,xz}$",,,,1424.6490418915296,,8.458281073547017e-05,6.777095400451063e-05,,,657250.301488927,,1074557.5104312578,,93539.83648849792,,,174.70016029449258,271440.210910033,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy,xz,yz}$",,,,0.0032647589644224104,,4.363003782366272e-08,1.4956245358302821e-06,,,5816.369617162412,,0.09066638483932157,,2567.7622744293076,,,,,3.6840525456688622e-06,,
$S_{x}$,,1e-160,1e-160,,,,,,,,,,,,,,,,,,
$S_{y}$,1e+160,,665193878886130.6,,,,,,,,,,,,,,,,,,1.9163295158820067e-06
$S_{z}$,1e+160,1.5033211094403085e-15,,,,,,,,,,,,,,,,,,,
"$S_{x,y}$",,521830.9229765955,,,229608097.19120413,,,,0.023175224792545183,6.082201179480723e-17,,2.4779474776654606e-08,,2.952342399859832e-17,,,9.307671254600198e-16,3.4444936488594416e-14,,,
"$S_{y,z}$",,,,,,,,,,,,,,,,,,,,,4.355247102488981e-09
"$S_{x,y,z}$",,,,,,,,,4.841534800507158e-08,,,,,,,,,,,,
"$S_{x,y,z}HF_{z}$",,,,,,20654607.29302717,433.4546302942542,6.257452463774775e+36,,257632.21664877125,,18.796465087987904,,51.43098893003556,,,791780.0331454992,3.3342407211471237,,,43.14952752137584
"$S_{x,y,z}HF_{x}$",,,,,,,1.5572409643081274e-32,,1.598094441450627e-37,,,,,,,,,,,,
"$S_{x,y,z}HF_{y}$",,,,,,,,6.421613757407761e+31,0.002307046528309415,,,,,,,,,,,,
"$S_{x,y,z}HF_{x,z}$",,,,,,,,,,0.2170647856308185,,,,,,,,,,,
"$S_{x,y,z}HF_{y,z}$",,,,,,,,,3.881502139009638e-06,,,3.0227043828897866,,648.4637419275759,,,1.599927661926958,0.013102223511797219,,4.606919529088378,1.6441416034932546e+16
"$S_{x,y,z}HF_{x,y,z}$",,,,,,,,,0.05320149269125403,0.3308295729018572,,,,0.002004418858005976,,,0.061622891717606765,6175.305101929642,,,40355980.46420767
"$S_{x,y,z}HF_{x,y,z}T_{xz}$",,,,,,,,,0.01944353046293463,0.0015421062664621357,,498.8977209059058,141.32126205182993,,35726007.652054995,,0.011775628842469204,279.55456492839454,,,3.3871410038601108e+16
"$S_{x,y,z}HF_{x,y,z}T_{yz}$",,,,,,,,,,,,,,0.007076076065845261,0.4446367075108321,,,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy}$",,,,,,,,,,,,,2.2490270890997865,2.7990813016087987e-08,,,,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xz,yz}$",,,,,,,,,1.2629770367248422e-06,0.6250282583373781,,16.227735702222525,,84.921154817097,,,,475133327.6326081,2.1730198031778034,,1074382595437889.8
"$S_{x,y,z}HF_{x,y,z}T_{xy,xz}$",,,,,,,,,,,,,,,,,0.46018908734177644,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy,xz,yz}$",,,,,,,,,0.2999183573212304,76.32292328852441,,0.00016193531874036845,,0.003577119194086998,,,2.1046723979195153e-09,,,,29031843340199.66
$S_{x}$,,1e-160,1e-160,,,,,,,,,,,,,,,,,,
$S_{y}$,1e+160,,2.118574267191968e-64,,,,,,,,,,,,,,,,,,
$S_{z}$,1e+160,4.72015550970245e+63,,2.0068380906737905e-10,,,,,,,,,,,,,,,,,
"$S_{x,z}$",,,4982963023.510545,,50912248274926.23,0.00028873099824577766,0.2456892829771493,,,0.012085425473070717,,,,0.005540198203098053,,,,3.5694796205062254e-09,,,
"$S_{y,z}$",,,,1.9641638974574414e-14,,,,,,,,,,,,,,,,,
"$S_{x,y,z}$",,,,3463.431381028115,,,1687.465217181234,,,628.0171847570347,,,,10.412686695813331,,,,295757927.52413404,,,
"$S_{x,y,z}HF_{y}$",,,,4.070181604514701,,0.0005926048073870312,,7.684378163380468e+21,2.0354347714594443,1.1733408058769467e-07,,,,3.0988922295172876,,,,140.45461041807408,,,
"$S_{x,y,z}HF_{x}$",,,,,,,1.301341473231304e-22,,3.002427836432552e-24,,,,,,,,,,,,
"$S_{x,y,z}HF_{z}$",,,,,,,0.4912955276296973,3.330637918639163e+23,,,,,,,,,,,,,
"$S_{x,y,z}HF_{x,y}$",,,,,,,,,,7.077475929200711e-06,,,,,,,,,,,
"$S_{x,y,z}HF_{y,z}$",,,,82.74429412752117,,0.0015923131154235483,8522672.994847452,,,,141293.30993188333,8757.418171411426,,8.597928122475737e-06,,,,4420.776573073698,,,
"$S_{x,y,z}HF_{x,y,z}$",,,,,,,,,,0.0001141889059568376,,,,7.388613945959381e-08,,,,,,,
"$S_{x,y,z}HF_{x,y,z}T_{yz}$",,,,,,,,,,,,,,1.5879334323844735e-09,0.000585252684586676,,,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xz}$",,,,180.4989574995358,,0.09603669343110782,0.32269595905107334,,,116307.09000531331,,13534338.203539124,629749320.4726973,,1169039.6623577431,,,1759.7682175221823,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy}$",,,,,,,,,,,,,1708.6636701311875,8.554029706598487e-07,,,,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xz,yz}$",,,,,,,,,,,,,,,,,,4.114586622829452e-06,50.14517184507251,,
"$S_{x,y,z}HF_{x,y,z}T_{xy,xz}$",,,,,,,,,,,,,,,,,0.01994209937278866,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy,xz,yz}$",,,,280152881.18052894,,3.381143519537272e-09,0.007119737807277541,,,0.00022620460081399575,,,,0.0005682566545087605,,,243037.78038152863,,,,
$S_{x}$,,1e-160,1e-160,,,,,,,,,,,,,,,,,,
$S_{y}$,1e+160,,3.610396533029234e+57,,7.014867309989923e-41,,,,,,,,,,,,,,,,
$S_{z}$,1e+160,2.769778861827593e-58,,,,,,,,,,,,,,,,,,,
"$S_{y,z}$",,1.4255437142423104e+40,,,,,,,9.22247302739211e-19,1.3545427113933645e-09,,,,63.189417063256464,,,0.0008247504428430181,,,,3.0460838771302666e+18
"$S_{x,y}$",,,,,3.282903689907928e-19,,,,,,,,,,,,,,,,
"$S_{x,y,z}$",,,,,,,,,2.6071172711157655e-14,,,,,,,,,,,,
"$S_{x,y,z}HF_{z}$",,,,,1.0843078608415032e+18,38356540807695.66,53553.936556210596,1.358825968793175e+59,,119161.49030143002,,,,926.5414595087256,,,43.49811398342578,,,,
"$S_{x,y,z}HF_{x}$",,,,,,,6.830465432820991e-53,,7.35929414778655e-60,,,,,,,,,,,,
"$S_{x,y,z}HF_{y}$",,,,,,,,1.4640290765471289e+52,1.8672763652964947e-05,,,,,,,,,,,,
"$S_{x,y,z}HF_{y,z}$",,,,,738256528.6341835,,,,8.3919729223796e-06,,,0.7367757654162187,,0.014691207288643933,,,153661.76550813505,,,612331.2273004226,
"$S_{x,y,z}HF_{x,z}$",,,,,,,,,,1.633103058305042e-06,,,,,,,,,,,
"$S_{x,y,z}HF_{x,y,z}$",,,,,,,,,,1.3572650553117487,,,,3.952968300170089e-08,,,,,,,
"$S_{x,y,z}HF_{x,y,z}T_{yz}$",,,,,,,,,,,,,,0.0006646529561189942,2283270.290343461,,,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy}$",,,,,,,,,,,,,4.379682967142602e-07,0.19881144592065275,,,,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xz}$",,,,,0.01582543480340923,,,,0.0010792825185936353,68.0679252802446,,25297445.465398036,1504.5445759229694,,5.029891490247036,,0.14920224266594956,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xz,yz}$",,,,,1212.487981883192,,,,0.02298950249615496,6.507799755476965e-06,,,,6.702312124348628,,,,635042980715.6302,45.01991564388847,,
"$S_{x,y,z}HF_{x,y,z}T_{xy,xz}$",,,,,,,,,,,,,,,,,0.02221239168704999,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy,xz,yz}$",,,,,,,,,,,,,,,,,1.5746965644326931e-12,,,,
$S_{x}$,,1e-160,1e-160,,,,,,,,,,,,,,,,,,
$S_{y}$,1e+160,,0.00010608749031015988,,,,,,,,,,,,,,,,,,
$S_{z}$,1e+160,9426.182079304323,,2.6349832218289122e-12,,,,,,,,,,,,,,,,,
"$S_{x,z}$",,,379509057862.5815,,218377.72763794224,,,,1.204672797513373e-10,6.576747843181366e-15,,,,,3.401678997161042e-07,1.9957100926300586,,3.639925773790343e-05,,,
"$S_{y,z}$",,,,4.579221566303422e-06,,,,,,,,,,,,,,,,,
"$S_{x,y,z}$",,,,,,,,,2.533731801151785e-10,,,,,,,,,,,,
"$S_{x,y,z}HF_{y}$",,,,,,,,1.092776976775682e+63,0.4477947161954351,,,,,,,,,,,,
"$S_{x,y,z}HF_{x}$",,,,,,,9.150998065045008e-64,,1.0656132422636329e-77,,,,,,,,,,,,
"$S_{x,y,z}HF_{z}$",,,,8301009220.629463,,3946747637.399584,2.2331661447375386,9.384267765627107e+76,,442.33029241922515,,,,,15.067323708049507,26749101.515688743,,2171094966.571225,,,
"$S_{x,y,z}HF_{y,z}$",,,,152050834826635.3,,,,,0.00226075404994473,,,730110.9907116623,,,24.75085289437041,159265.69682606225,,365.1416238239747,,129.43464296133183,
"$S_{x,y,z}HF_{x,z}$",,,,,,,,,,0.00772590689108438,,,,,,,,,,,
"$S_{x,y,z}HF_{x,y,z}$",,,,,,,,,,1.369654768551379e-06,,,,,,,,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy}$",,,,2939724.7677825433,,,,,0.06636878714338393,0.04040264811348987,,,2105769.3253126135,2073.372732499441,,1.196893167147763,,0.00015656703677344988,,,
"$S_{x,y,z}HF_{x,y,z}T_{xz}$",,,,,,,,,,,,,0.0006223120709051457,,0.0004823059473703528,,,,,,
"$S_{x,y,z}HF_{x,y,z}T_{yz}$",,,,,,,,,,,,,,1606.9108197523979,4.7488582342776045e-07,,,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy,xz}$",,,,,,,,,,,,,,,,0.00029599285113593893,,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy,yz}$",,,,0.5010747822005269,,,,,3.738443324586006e-08,6.278815965575582e-06,,,,,0.8354964565325692,,,9.917126857934571,3378.459973483399,,
"$S_{x,y,z}HF_{x,y,z}T_{xy,xz,yz}$",,,,27473.087698672374,,,,,4.605970790763168e-10,0.002738663397307106,,,,,6387.0404691057975,0.10083565677088342,,,,,
$S_{x}$,,1e-160,1e-160,,,,,,,,,,,,,,,,,,
$S_{y}$,1e+160,,3.12628559842589e-33,,,,,,,,,,,,,,,,,,
$S_{z}$,1e+160,3.198684088566662e+32,,2.7285537626710653e-27,,,,,,,,,,,,,,,,,
"$S_{y,z}$",,,,5.625131708385918e-05,,,,,,,,,,,,,,,,,
"$S_{x,z}$",,,3.66494519434013e+26,,17777.36152398361,,0.021950786948277026,,,,0.0006810141513022294,2.459215521821989e-07,0.07674573203389454,,,0.0006996510726569722,,1.3960658900051544,,,
"$S_{x,y,z}$",,,,,,,1.1313966574690763e-12,,,,,,,,,,,,,,
"$S_{x,y,z}HF_{x}$",,,,,,,0.08535141948342408,,43922.23367926653,,,,,,,,,,,,
"$S_{x,y,z}HF_{z}$",,,,,,,0.0005758343785162343,2.276751240163019e-05,,,,,,,,,,,,,
"$S_{x,y,z}HF_{y}$",,,,45.556453276883204,,883863314778.5593,,11.716266771570307,1736.6104513883367,,11936.662904016117,0.09964351377819426,41283.887969058866,,,6677578.994724713,,0.165017779755632,,,
"$S_{x,y,z}HF_{y,z}$",,,,,,,,,,,1.1045517114460608e-08,,,,,,,,,,
"$S_{x,y,z}HF_{x,y}$",,,,1468.3982676245546,,,8.377550811655642e-05,,,90534466.57475336,,1424087.889833796,40.01553630244825,,,2931.6967524211723,,11719.31667475856,,,
"$S_{x,y,z}HF_{x,y,z}$",,,,4066337.3792432714,,,10.035776159259024,,,,7.022038507164815e-07,,400.83839536579103,,,1347.2403242705518,,0.0006784778742585154,,,
"$S_{x,y,z}HF_{x,y,z}T_{yz}$",,,,13.030040544252712,,,2.422252479585916e-05,,,,0.02499029358101637,0.002494770988910469,,3598.8541008193934,6230.9473455858015,0.6716751597795283,,1.7137178334747335e-05,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy}$",,,,,,,,,,,,,0.00016048923936236298,329.2647370906413,,,,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xz}$",,,,,,,,,,,,,0.00027786622407735795,,0.0030370698327307245,,,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy,yz}$",,,,1429.2838803239913,,,1.4975487385323333e-07,,,,0.0003410993988972903,0.000742258067833175,1.4888149210821515,,,,81.75293029817452,7.583252342203649e-06,,,
"$S_{x,y,z}HF_{x,y,z}T_{xz,yz}$",,,,,,,,,,,,,,,,0.012231977451483831,,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy,xz,yz}$",,,,0.7162985695440979,,,6.059953063729609,,,,8.532920713319677e-05,1473.887414667523,58352.66345874457,,,131869.54025446632,,,,,
$S_{x}$,,1e-160,1e-160,,,,,,,,,,,,,,,,,,
$S_{y}$,1e+160,,9.8701943439078e-47,,,,,,,,,,,,,,,,,,
$S_{z}$,1e+160,1.0131512766182078e+46,,3.026475865824316e-26,,,,,,,,,,,,,,,,,
"$S_{x,z}$",,,3.3041730525336e+25,,2328.186493958168,2096854354.1718757,,,1.986556745144935e-11,,,347.710782805661,,,,,,0.00021601478706041377,1.3758276467959564e-06,0.22185806832158728,
"$S_{y,z}$",,,,0.0004295188562407182,,,,,,,,,,,,,,,,,
"$S_{x,y,z}$",,,,4.769048446356859e-10,,,,,2.4257505589225894e-10,,,1.4335703550685203e-11,,,,,,4.155196729152399e-10,0.06837164620941351,1.3862726361412164e-07,
"$S_{x,y,z}HF_{z}$",,,,50338355672.14276,,4122435410.02895,2632.993938130124,2.2132222083265142e+63,,,,0.4323569922816604,,,,,,0.041720124099228414,5.30574863428548,0.01416884930086592,
"$S_{x,y,z}HF_{y}$",,,,,,,,1.854213354201554e+57,0.0003797957851396236,,,,,,,,,,,,
"$S_{x,y,z}HF_{x}$",,,,,,,5.393122629248951e-58,,4.5182991397693e-64,,,,,,,,,,,,
"$S_{x,y,z}HF_{x,z}$",,,,4.507386220231946,,7213588.250458204,,,70.57736156025639,2.212973413371134,,0.028843768835301306,,,,,,0.0009635194050857925,0.01841757994991135,,
"$S_{x,y,z}HF_{y,z}$",,,,,,,,,,,,,,,,,,,,0.45188071124480866,
"$S_{x,y,z}HF_{x,y,z}$",,,,0.0028759533769158662,,69755906744.61198,,,2.3129034983862287,,,,,,8627038774.254591,,,0.03286589962791865,0.8859484342543813,34.66953315671148,
"$S_{x,y,z}HF_{x,y,z}T_{xz}$",,,,,,,,,,,,,0.16489493778980893,,1.2218391183017416e-07,,,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy}$",,,,,,,,,,,,1.1591462912909e-10,50.41792363606119,8184383.565897938,,,,,,,
"$S_{x,y,z}HF_{x,y,z}T_{yz}$",,,,,,,,,,,,,,6.064467553726221,0.019834216244572885,,,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy,xz}$",,,,726835.227020486,,14.625945921166347,,,0.18847481645437375,,,1.1287338645635794,,,,7.075865948142651,,5.532465912959162e-08,,54.2959499955809,
"$S_{x,y,z}HF_{x,y,z}T_{xy,yz}$",,,,,,,,,,,,,,,,,,,0.14132545858397597,,
"$S_{x,y,z}HF_{x,y,z}T_{xy,xz,yz}$",,,,4629.31271330201,,2406624920.991372,,,23.96924797303022,,,30.42667358329447,,,,,,,18075122.661987226,1037.8618165048365,
$S_{x}$,,1e-160,1e-160,,,,,,,,,,,,,,,,,,
$S_{y}$,1e+160,,2.5403569901717644e-22,,,,,,,,,,,,,,,,,,
$S_{z}$,1e+160,3.936454615901782e+21,,3.4295768703567966e-51,,,,,,,,,,,,,,,,,
"$S_{x,z}$",,,2.9158115936790908e+50,,57.9378694918922,,1.9885016308015903e-15,,,0.0008980339732136635,,0.0044268326979862065,,,0.025930770372434877,4.2679877196639916e-08,,3.343350821803531e-06,,,
"$S_{y,z}$",,,,0.017259868351561316,,,,,,,,,,,,,,,,,
"$S_{x,y,z}$",,,,,,,1.512901267637659e-18,,,,,,,,,,,,,,
"$S_{x,y,z}HF_{y}$",,,,502891214425047.9,,6.609816657510401e+17,,8.839154301812673e+34,326757582319.69275,177.48982992790064,,41650.20153729638,,,0.0922202627295044,23.176822031564154,,50.393308600566556,,,
"$S_{x,y,z}HF_{z}$",,,,,,,3.060372747591274e-12,3.7337051491749944e+55,,,,,,,,,,,,,
"$S_{x,y,z}HF_{x}$",,,,,,,1.1313299506434987e-35,,2.6783046867558937e-56,,,,,,,,,,,,
"$S_{x,y,z}HF_{x,y}$",,,,,,,,,,0.005420387855270134,,,,,,,,,,,
"$S_{x,y,z}HF_{y,z}$",,,,1113.543618423973,,,0.0056341256307824335,,,,184.48864300876923,52551.59457238671,,,0.0007799955203857685,1.2740132019692623e-07,,74.6973345969416,,,
"$S_{x,y,z}HF_{x,y,z}$",,,,225.89514179176146,,,2.400948766369193e-05,,,1.902891830660931e-05,,,,,0.26955702228108874,1.970696908252973,,0.00701684600132456,,,
"$S_{x,y,z}HF_{x,y,z}T_{xz}$",,,,,,,,,,,,,0.00747853746113207,,0.00040404261936416094,,,,,,
"$S_{x,y,z}HF_{x,y,z}T_{yz}$",,,,,,,,,,,,,,133.71598460223854,0.13610891146414464,,,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy}$",,,,38.56422256791212,,,10.84360389357323,,,1282.0586450360922,,3.7097902014855313,7.347057508893761,2474.9864298318157,,2.1218726825252606e-06,,0.010929571665662571,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy,xz}$",,,,,,,,,,,,,,,,2.208000623876064e-05,,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy,yz}$",,,,23430245.485306308,,,0.04314655385618078,,,7849212.225228783,,0.5074347028262718,,,471281.8107493097,,,131552.0387453261,45289.84227570266,,
"$S_{x,y,z}HF_{x,y,z}T_{xy,xz,yz}$",,,,299101.12737153977,,,0.01984390443434304,,,0.01338735853689944,,142.51417229496437,,,91.49489390711435,7.601554559986086e-06,,,,,
$S_{x}$,,1e-160,1e-160,,,,,,,,,,,,,,,,,,
$S_{y}$,1e+160,,3.1417311351215396e-43,,,,,,,,,,,,,,,,,,
$S_{z}$,1e+160,3.1829585568954626e+42,,1.312608518834507e-40,,,,,,,,,,,,,,,,,
"$S_{x,z}$",,,7.618417720524329e+39,,4185710119310.467,,0.0008945470476843027,,,0.0007630339558811395,,2.3732440385388505,,,,5587.683825418048,,5816.007299818635,,,
"$S_{y,z}$",,,,2.3890808763525533e-13,,,,,,,,,,,,,,,,,
"$S_{x,y,z}$",,,,,,,1.1997772668209164e-06,,,,,,,,,,,,,,
"$S_{x,y,z}HF_{z}$",,,,,,,0.06594277221855667,2814246.5353570795,,,,,,,,,,,,,
"$S_{x,y,z}HF_{y}$",,,,1117.8841879682923,,833488.0378670018,,7488840631.220357,15.164664243803118,71.31513106507516,,12705.049984226245,,,,2.869403162138129,,32168237797.644444,,,
"$S_{x,y,z}HF_{x}$",,,,,,,1.335320177373094e-10,,3.553348960144024e-07,,,,,,,,,,,,
"$S_{x,y,z}HF_{x,y}$",,,,,,,,,,0.06924518534357955,,,,,,,,,,,
"$S_{x,y,z}HF_{y,z}$",,,,1310.5576656090172,,,0.014022269679172271,,,,14.441437264384772,2422.118516155414,,,,0.0009145305988546054,,3311.513754714526,,,
"$S_{x,y,z}HF_{x,y,z}$",,,,0.42136416810117683,,,7.87088599605302e-05,,,0.000412861713136681,,,7.884998332045807,,,0.08813906630571271,,1510771.6878921802,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy}$",,,,,,,,,,,,,0.0007501311140181823,771.8143862785957,,,,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xz}$",,,,,,,,,,,,,0.0031188315228350676,,0.0012956483032424818,,,,,,
"$S_{x,y,z}HF_{x,y,z}T_{yz}$",,,,,,,,,,,,0.12682310862842558,,320.6329013537044,1333.1002824870975,6.89003959395482e-07,,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xz,yz}$",,,,,,,,,,,,,,,,0.08027539669271341,,,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy,yz}$",,,,0.00017896502938320494,,,0.34850452986008856,,,1093.457125712841,,11.345706755407111,1451370.4694489413,,,,12.457116890096538,0.08780214752125685,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy,xz,yz}$",,,,0.00017193926149837942,,,3.10865645264916e-11,,,0.00030197670131260155,,6.619133837457559e-07,,,,11.389243067863466,,,,,
$S_{x}$,,1e-160,1e-160,,,,,,,,,,,,,,,,,,
$S_{y}$,1e+160,,3.254120859226353e-32,,,,,,,,,,,,,,,,,,
$S_{z}$,1e+160,3.073026612286748e+31,,5.096496492656156e-12,,,,,,,,,,,,,,,,,
"$S_{x,z}$",,,196213222444.27307,,8.503276787712721e+17,,,,1.784103645650853e-08,,,8.565531769880105e-08,,,,,2.855684901823104e-07,8.661084562469713e-06,,,
"$S_{y,z}$",,,,1.176017228376013e-18,,,,,,,,,,,,,,,,,
"$S_{x,y,z}$",,,,,,,,,8.469476133129116e-19,,,,,,,,,,,,
"$S_{x,y,z}HF_{y}$",,,,,,,,5.175553826335962e+26,3.3505540280320287e-06,,,,,,,,,,,,
"$S_{x,y,z}HF_{z}$",,,,56050555.27114251,,1.180710570856219e+18,298458.10323714046,230151645282.75803,,,,2.4054926723120457e-05,,,,,0.06886585587055888,6442204.656828655,,,
"$S_{x,y,z}HF_{x}$",,,,,,,1.9321603707635495e-27,,4.344961335259747e-12,,,,,,,,,,,,
"$S_{x,y,z}HF_{y,z}$",,,,,,,,,,,,3.394951265813081e-11,,,,,,,,153.906150526112,
"$S_{x,y,z}HF_{x,z}$",,,,,,,,,,0.006497466128427,,,,,,,,,,,
"$S_{x,y,z}HF_{x,y,z}$",,,,11674698.394283084,,,,,41571.525513683955,29455503826.22364,,,,,,,0.0352125395524435,4255.467918968792,,,
"$S_{x,y,z}HF_{x,y,z}T_{xy}$",,,,,,,,,,,,,0.09950904169690011,0.14590946308202757,,,,,,,
"$S_{x,y,z}HF_{x,y,z}T_{yz}$",,,,,,,,,,,,,,0.0003027204313247825,10.049338059610234,,,,,,
